lat_avg,lng_avg,count_qualified,percent_covered,percent_qualified,yearly_sunlight_kwh_n,yearly_sunlight_kwh_e,yearly_sunlight_kwh_s,yearly_sunlight_kwh_w,yearly_sunlight_kwh_kw_threshold_avg,yearly_sunlight_kwh_total,carbon_offset_metric_tons,kw_total
33.904052734375,-117.89414215087892,1970,99.85604606525912,94.66602594906296,3347077.00303955,7381068.387628168,12187276.689953618,8987946.068713365,1260.55,38934592.21018676,10614.777708324353,26360.25
42.39693832397461,-71.19331359863281,781,99.31640625,76.7944936086529,251761.89449462888,1661482.526104736,3798758.501898193,1634071.9999267592,974.1,10113077.55265504,4378.8645044092855,8908.0
37.819381713867195,-121.22174072265624,1030,99.81768459434822,94.06392694063926,3381256.30499878,3581900.1704772967,7565992.692089846,4431327.797576905,1227.4,26937150.605273403,7343.90292896972,18626.0
40.3889274597168,-80.01632690429686,1545,99.78401727861772,66.88311688311688,566889.6448120113,2406154.6529418915,2712247.2697387696,1625189.6009887706,948.6,8853612.191046156,7329.49790905639,7860.25
29.67324447631836,-95.1791000366211,1148,117.83601014370244,82.3529411764706,2696917.6581542967,1993490.967010498,5722026.493646236,3011553.9997314494,1070.15,25517927.582110595,12409.022376112573,19939.25
39.02178192138672,-76.81362915039062,959,98.33748960931005,81.06508875739645,217306.0589599609,2792279.878350829,4969845.827374271,2867636.434527591,1031.9,25658745.450177006,16305.122588394805,21452.75
30.522497177124023,-87.22498321533203,1104,98.78971255673223,84.53292496171517,2827256.8471008334,7235714.26836548,8472232.126953125,7448994.401727304,1132.2,36103043.13929448,21466.366853497377,27494.25
38.624954223632805,-121.37371063232422,851,99.70443349753694,84.0909090909091,651107.3511718747,2174377.575573731,4474430.951953124,3326029.2298889165,1216.35,15046822.708892824,4102.230669560624,10874.0
25.93244171142578,-80.1578369140625,410,99.30875576036867,95.1276102088167,922702.247625732,1770011.5460632327,1121148.813922119,2164656.1989318854,1176.4,14984988.511254877,8009.78385602987,10589.25
35.25752639770508,-118.93544006347656,23,1.908957415565345,88.46153846153847,31617.33046875,85699.69567871094,52116.0798828125,81645.48682861327,1262.25,529277.6760620116,144.29751432986208,347.5
40.704635620117195,-73.59394836425781,940,99.77843426883308,69.5780903034789,152360.0061340332,1352827.7550964367,2241886.797796629,1362374.394586182,1024.25,7777308.061761475,4739.970991347656,6628.0
41.17721939086913,-73.20430755615233,439,99.82964224872232,74.91467576791808,164493.25590820314,306983.10250854486,1648003.7698059094,2239464.8685791017,1006.276041666667,7812022.462170408,3382.529965694304,6493.25
35.42943572998047,-119.01701354980467,1100,99.6732026143791,90.1639344262295,2451761.8934143083,3113385.913684085,5456412.831060793,3520979.1127319373,1262.25,22057637.264416505,6013.596214611794,14669.0
42.529823303222656,-83.15602111816406,813,99.3411420204978,59.91156963890936,213974.2315124512,801346.1676757813,1887433.087554932,1606186.8480468756,957.95,8389023.12623901,6607.456552109039,7560.0
32.42799377441406,-110.8397979736328,1185,44.81313307719176,92.36165237724083,1775759.6861083987,2558785.3616638184,7129077.033807366,3271160.7687622057,1389.75,34825674.44952393,14997.083784258102,21082.0
40.964805603027344,-76.89090728759764,963,98.42931937172774,73.17629179331307,794461.0135925286,1824005.028063965,3491425.1719970694,3167080.4111938435,955.4,15371937.395379651,9768.26104532195,13636.5
32.82018280029297,-79.9386215209961,671,97.17514124293784,78.02325581395347,1686866.6147216803,3161216.116345215,3314008.298919677,3737088.002203367,1128.8,30923020.42822266,18153.2507902384,22968.25
34.040863037109375,-81.0377426147461,427,99.40652818991097,63.731343283582085,556599.2670471191,1291652.558660889,2112204.2298034662,1508570.2851806637,1096.5,9578046.530609127,5622.758654973796,7416.75
40.66241836547852,-73.7400665283203,389,99.68798751950078,60.876369327073554,108466.99050292972,384297.942163086,1216807.92411499,216325.7449951172,1005.55,3007942.376605226,1707.150074738543,2478.25
43.0401496887207,-87.95260620117188,108,97.10982658959536,64.28571428571429,82035.70883789062,360383.8474060058,314117.7181030274,413519.11277465813,991.1,4256123.449493408,3523.4486501787724,3674.25
38.98208999633789,-95.27015686035155,1234,99.9400119976005,74.06962785114045,315339.43269042973,4393965.947863771,6918235.271435547,5991975.634149156,1078.65,20955368.94527591,14546.083934204284,16912.0
40.03731918334961,-75.02626037597656,354,82.67066766691674,32.123411978221405,162635.33645019532,409244.1825195312,937754.3990600585,558251.2982849121,1003.85,5771464.024206544,3667.53817375545,4898.0
33.439178466796875,-84.47631072998048,1689,99.86853637160384,74.11145239139972,1460947.6554870603,5653377.538049309,10106592.072161878,7897510.9101257315,1088.85,40892679.583361804,24314.218005726907,32052.75
28.327491760253903,-81.39437103271484,2228,98.34477190149374,91.46141215106732,6237763.206732182,6786570.642999268,10151231.38156738,9685161.334118648,1153.4502821576757,85439874.52073334,45669.36618492464,61425.25
34.25908279418945,-118.7657470703125,769,99.87244897959184,98.21200510855684,2809577.169171141,1960619.129510497,5953103.066943356,2499991.74725342,1322.6,15978179.115722671,4356.147319627282,10322.5
40.68589019775391,-84.19280242919923,52,98.55072463768116,76.47058823529412,55296.89318847656,114118.20533447264,278789.95065917965,218031.2369995117,961.35,1929858.6996887212,1597.6411659918683,1662.0
42.97966766357422,-85.76721954345702,1319,98.5422740524781,78.04733727810651,577285.7381103515,4115984.513739015,4588381.512011721,5870502.544415289,944.345353780747,18519735.34542236,14586.721816118876,17137.0
34.04119110107422,-117.92800903320312,1492,99.62453066332915,93.71859296482413,2122902.158496093,4465049.429010005,6170039.758776854,5191952.007537839,1285.221486349849,26937124.32883905,7343.895765198558,17918.75
30.31263732910156,-81.5018081665039,3083,100.0,98.6875800256082,3484387.531524659,11732028.123449702,18275873.81961058,16152960.064196767,1116.9,58019828.71618649,31012.78903427147,43822.0
26.16124153137207,-80.195068359375,429,100.0,98.84792626728112,1462696.7719360352,937958.8116088863,2247787.5071350094,3092384.1488586394,1135.6,25087325.889324933,13409.690487807227,17928.0
41.85639572143555,-88.02165222167967,565,99.55882352941178,83.45642540620382,472899.98400878906,1111799.357208252,2064810.3870727543,1523759.110742189,980.05,18035397.054083265,14930.674864050648,15758.0
34.627235412597656,-98.4485092163086,538,26.189376443418013,94.88536155202819,917454.6651306152,2332037.7679138207,2711238.628009033,3190544.7047729488,1186.6,20766239.052380387,14047.828786469578,14614.25
41.975345611572266,-87.84414672851561,445,100.87719298245614,96.73913043478261,1558609.795971678,1640937.4562561028,2333212.651153565,2299443.5615600566,977.5,10414893.755639648,8622.011034344332,9098.25
34.93446731567383,-81.07740783691406,688,70.64150943396227,73.5042735042735,509325.44385986327,2615129.327642821,3891010.4017211953,2253999.315850829,1099.9,14684635.47162474,8620.563799658454,11397.5
40.31734085083008,-79.71842193603516,235,14.978448275862068,84.53237410071942,364150.6905761719,424312.72312011704,1014849.4126525876,648579.658795166,941.8596247960847,5436362.790753172,4500.514462107833,4874.25
33.88954162597656,-117.81630706787108,2063,98.81630863656291,91.52617568766637,5392593.097961429,11385483.962762464,15878347.52953492,14451608.23268434,1260.55,59783330.03204355,16298.790431083567,40815.0
40.689258575439446,-112.0534896850586,1785,99.89701338825952,92.01030927835055,281749.0049621583,3015327.9492004374,6376774.638446035,4957013.427905273,1182.35,18630411.974530064,4953.981984613821,14077.75
33.89093399047852,-118.30451202392578,478,96.93251533742333,75.63291139240505,372428.8792785644,507781.50435791,1841035.7279846196,1595160.469165039,1285.290650969529,12082468.136907954,3294.0556497631505,7979.25
41.40774917602539,-75.6889877319336,664,100.0,81.57248157248156,202141.23157958983,2171868.0415710434,1663379.9741943353,296807.0342834471,931.6,7410449.921862793,4709.049187371706,6627.25
26.002588272094727,-80.2323989868164,29,1.3975903614457832,100.0,12916.937115478517,6032.7116821289055,10937.186572265624,17883.97136230469,1135.6,4077618.293981933,2179.570652166848,2939.0
33.9250373840332,-118.10143280029295,1668,99.53100573215217,87.32984293193718,1279769.4590515145,3019299.835363769,6247328.845880128,5020105.201892096,1285.2494375299195,32368476.93632812,8824.650983406269,21585.5
33.57270050048828,-112.30532073974608,932,100.10427528675704,97.08333333333333,338115.08079833986,4965980.054559328,4523503.817675782,6674660.41642456,1375.3,19401940.59179688,8355.115392068275,12173.25
41.87175750732422,-87.85173034667967,1352,99.64179104477613,81.0065907729179,163487.2523742676,454245.3750671388,7778580.632745358,669811.9155639651,977.5,12907595.665698249,10685.604180670804,10979.75
37.75152587890625,-122.25672912597656,600,99.45872801082545,81.63265306122447,287261.3815490723,3123986.65880127,2183595.786352541,1781884.3781250005,1229.95,21039635.85223388,5736.057448089116,14633.25
42.32318878173828,-122.88629913330078,875,98.4775641025641,71.19609438567942,411830.05662841786,1511462.2019348145,3634096.7479125974,2233031.545629883,1111.8,9556986.8350464,2541.2825370012,7453.75
32.13987350463867,-80.7612075805664,317,99.77116704805492,72.70642201834862,824144.1021362302,1192585.481274414,2466547.913189697,1960820.20244751,1124.55,13091876.568719488,7685.540266626223,9784.5
25.745962142944336,-80.26062774658203,599,99.8389694041868,96.61290322580643,1876793.0858642575,1408278.662432861,2661350.002178955,1374977.251202392,1176.4,23036745.365222175,12313.613119105106,16540.25
39.15024566650391,-95.87014770507811,110,7.979734008866371,87.3015873015873,64168.926318359365,201381.9826721191,606605.153240967,245983.69949951177,1096.5,13051670.910986325,9059.764161089572,10071.75
28.547182083129883,-81.33336639404298,973,96.95550351288058,78.34138486312398,1596626.7216552738,1623358.9750183106,2827636.509478758,2887323.602758786,1139.85,51016901.237408444,27269.58059454959,36958.0
41.565425872802734,-87.77806854248048,1059,96.6588511137163,64.22073984232868,1129631.4278320312,1105785.7909667967,4258104.5236999495,2985109.402990722,977.5,19596890.13046872,16223.363090213114,17024.5
41.299346923828125,-96.14846801757811,1609,99.8776758409786,98.53031230863442,275916.86640625005,5234480.013232422,10581487.504010009,7183375.145971676,1071.85,28524161.337316904,14452.828465022543,22471.75
41.336910247802734,-72.95915985107422,478,98.70689655172414,69.5778748180495,354282.98817749013,1981738.8952331543,2205327.247436523,1259102.0439880374,1001.3,15679110.51418457,6788.902797768866,13399.75
35.18227767944336,-80.62159729003906,1462,98.15078236130867,70.6280193236715,643679.108618164,4035875.999151612,7848588.798834218,4826161.623071288,1095.778608695653,23717500.50244143,13923.27556545781,18739.0
27.278528213500977,-82.53556823730467,1518,99.38949938949939,93.24324324324323,6278908.69801025,7528414.303320325,13740070.095300296,9016053.997271724,1217.2,56908760.85993037,30418.900465634215,39760.75
25.968685150146484,-80.15650939941406,563,46.6720128307939,96.73539518900344,2246196.6852355963,2495297.637921143,3117045.348376466,2948775.2406311035,1176.4,17394303.675762948,9297.612251378332,12461.75
44.875537872314446,-93.58220672607422,727,100.3699136868064,89.31203931203932,29621.72802734375,2308560.107171632,3540526.294305421,2598210.056164552,981.7321739130435,10166723.905218506,5151.349233925945,8905.75
35.80870819091797,-78.68314361572266,373,99.64788732394366,43.934040047114244,321167.13603515626,1285253.186218262,1911424.0036560064,853880.6812255858,1091.4,7318864.880035401,4296.513983022556,5899.0
30.487964630126957,-97.77448272705078,769,99.87515605493132,96.125,2277088.4061279288,4633524.086163327,6089167.025085452,6139835.544696047,1121.15,27910877.09885861,13572.681297969966,20814.75
40.65590286254882,-73.75025939941406,500,99.82456140350877,87.87346221441123,438752.27316284174,1034164.5916442872,1448794.6118774407,946467.3027893069,1005.55,4884934.360083006,2772.432119301558,4111.5
40.22457504272461,-74.85234069824217,1227,99.71014492753623,89.17151162790698,234282.45745239255,3427140.9273864715,6183792.020629883,4003782.9753967263,1000.45,16774802.218865983,10659.726412025337,14445.75
36.19970703125,-115.11267852783205,602,99.5645863570392,87.75510204081633,1359209.0381652827,459731.5200439455,4395100.551562501,964116.9438232422,1390.6,13608604.427148432,5860.31380602769,8404.25
40.6569938659668,-111.87457275390624,949,99.57081545064378,81.8103448275862,385500.0808105469,2515507.249749756,4588665.325683592,3557749.6520385765,1182.35,23126886.725836173,6149.632136778725,16812.75
40.71768951416016,-73.69921875,943,99.92753623188406,68.38288614938361,45141.807781982425,2021742.4761535649,2374828.4324279795,366624.8040039062,1024.25,6539826.467633053,3711.6619420073953,5594.25
39.73046112060546,-105.04666900634766,548,98.94937917860554,52.8957528957529,12464.314501953126,1159435.6346313478,2425983.050872804,1502618.5155578617,1252.05,7206500.481506348,4387.9210409837015,5239.25
38.666202545166016,-121.75119018554688,1568,69.67180703835508,88.98978433598182,2358166.2217224124,4863032.012164306,11006802.025177,9594858.344946286,1217.2,111101163.85053691,30289.6239684005,75567.0
35.105934143066406,-79.5068588256836,167,95.29780564263325,54.93421052631578,126858.22686157226,508097.61346435535,702118.913848877,352051.6624328613,1083.75,5190775.765460205,3047.2267249899687,4044.75
40.67820358276367,-74.28898620605469,2173,99.47626841243863,71.50378413951958,647087.599798584,4283539.452215573,6134033.699114998,5608113.008923339,997.05,64167422.87245495,40775.87106307753,54433.75
33.878475189208984,-117.21202850341795,1558,100.0,97.01120797011208,146966.8318786621,4533622.288439941,9090184.421185309,6992994.683728024,1371.9,21803400.68125004,5944.283434833133,13726.5
27.378780364990234,-82.48899841308595,2186,99.95991983967936,87.65036086607857,5357902.398773193,12092060.354431152,16066991.240484605,13148237.19633788,1217.2,53672303.165057205,28688.94741457607,38785.5
32.81802749633789,-97.24890899658205,1439,98.45697329376854,86.73899939722723,2220483.7819213853,4205115.876898196,7038581.188433832,6495618.680773929,1155.15,35222107.1282349,17128.033382871963,26037.5
34.9478874206543,-89.8202896118164,1439,74.1170778906628,93.9295039164491,3219088.3250488285,5669229.187011724,8680740.565136721,6342862.4658996565,1065.05,41905288.23072507,31999.596713756026,33133.25
25.774799346923828,-80.33831787109375,52,100.0,98.1132075471698,135696.51243896483,45951.76989746094,135404.0373168945,127033.18377685544,1176.4,3916654.149255372,2093.532013774692,2795.75
44.95913696289063,-93.27375030517578,170,98.50187265917604,64.63878326996198,35249.3031677246,131896.03325805665,580679.4531738282,322538.596508789,989.4,6043022.90118408,3061.9225704194528,5335.25
37.48626327514648,-77.5590591430664,511,99.8289136013687,43.78748928877464,108851.29509277343,935752.1264221187,2330602.100067137,631193.6034667969,1057.4,9675608.624371337,5680.032140265993,7717.25
39.5229606628418,-75.10893249511719,581,57.498404594767074,64.48390677025527,433143.03164672875,1357804.160821534,2667124.739068601,1068439.884875488,1031.885098612126,9486169.181335457,6028.087058904139,7891.25
41.41247177124024,-81.57984924316406,863,99.38650306748467,66.5895061728395,353256.9415771484,365264.16110839846,2764886.3692932124,931069.612554932,932.45,14067618.154461676,11645.933391210274,12474.75
39.020404815673835,-94.57881164550781,980,100.0,65.94885598923284,49635.76141357421,940320.8731018063,3393650.27297363,1179361.5092590323,1077.8,8616748.06206664,5981.280543331596,6913.0
40.61935806274414,-74.00662231445312,250,99.46380697050938,67.38544474393531,4671.224908447265,193868.91900024412,80597.52979736327,23600.176019287104,1003.85,1813238.0691406245,1029.0986720117114,1527.5
33.79423141479492,-116.44938659667967,1525,99.4343180389692,96.3969658659924,4919126.177752681,6380951.265039072,10662234.402526869,10420913.773248294,1371.9,55091812.163311824,19202.044893856702,33948.0
26.15536117553711,-80.29273223876953,1025,100.0,99.61127308066084,4961108.295538334,2608135.6112731947,6428449.662853998,4157231.88112793,1135.6,20844713.504534945,11141.927108371854,15521.5
37.42181015014648,-79.17578887939453,720,99.66722129783693,60.100166944908175,582423.2286926267,2134557.677557372,2874288.2851928696,1731046.6189697273,1073.55,12813409.026733387,10607.631398663036,10295.0
38.84528350830078,-76.97432708740233,214,96.484375,43.31983805668016,0.0,155189.84757080078,229419.10286865232,165201.5860595703,1039.55,3651726.6723083463,2320.528537410933,2951.25
32.8323974609375,-97.15988159179688,762,98.2225656877898,59.95279307631786,666890.7208129884,1628936.6493896495,2794854.311077882,2922148.502233887,1155.15,13358556.286633303,6496.084893257668,9931.0
42.190967559814446,-83.247802734375,409,98.06451612903224,67.26973684210526,1080329.4215332028,1716687.1169921877,2029168.160198975,2133889.504095459,956.25,26543251.909063704,20906.293986991575,22961.75
40.70327758789063,-73.80506896972656,206,100.0,84.42622950819673,22599.002709960936,93278.00432128906,262408.0179077148,172697.55914916992,1005.55,6191760.676416016,3514.1180840825878,5327.5
26.442296981811523,-82.04508209228516,1747,99.77863862755949,96.8940654464781,5284156.919335937,8787966.772497557,11518525.585803231,11054184.043133542,1209.55,57626153.43166497,30802.361516351742,39773.25
37.3597412109375,-79.23175811767578,1531,99.33738266151296,85.10283490828236,756274.6642944339,4600032.417187504,7786341.872344965,6101556.563659669,1073.55,29679695.58556521,24570.453510018287,23400.25
34.0621452331543,-118.27867126464844,118,96.20253164556962,77.63157894736841,69195.40526123045,370346.43645019527,366357.56771850574,282977.87264404295,1285.2683908045974,5437988.95779419,1482.5644931810843,3738.25
36.10807037353516,-80.22946166992188,483,100.0,84.88576449912127,383465.9327575683,1450851.2398986807,2249296.134387206,2271048.268255615,1089.7,12637354.143041989,7418.714469247765,9937.0
40.72588348388672,-111.81871032714844,624,100.0,79.79539641943734,270886.54036254884,809381.082995605,2310724.0762268063,1822251.3547973644,1182.35,13189887.919958496,3507.3012461496114,9598.0
33.53334045410156,-86.74796295166014,978,99.6443812233286,69.80728051391863,2567850.7642944334,2464616.592102051,5460067.324816899,2942714.510076904,1070.15,15659649.228991698,9311.00943069124,12652.25
38.26031112670898,-85.36115264892578,115,4.543761638733706,94.2622950819672,96696.54712524412,605580.9532531739,1208121.0868103027,634199.4816467285,990.818101265823,3541005.9114746097,2703.972837612739,2981.75
32.315303802490234,-86.17764282226561,886,100.0,96.19978284473399,346132.0633178709,4791813.0483642565,7655071.375482163,3776394.2618835466,1105.0,18619823.885406505,11071.08807225772,14276.0
36.09606170654297,-86.8261489868164,1158,99.44289693593315,81.09243697478992,855512.2312194823,5423219.458026127,7587407.284234611,4452352.98004761,1032.75,25084143.055401653,19154.68179728412,20908.0
39.17717742919922,-86.52928924560547,623,99.51690821256038,60.48543689320388,892375.0931640622,1374988.9074707024,2992351.203564451,2124485.7718933094,997.9,14826645.633197024,12274.297294921053,12612.25
41.81380462646485,-87.62377166748048,109,100.0,80.1470588235294,76284.17232055664,63431.159832763675,233202.9643005371,161134.22783813477,977.5,2430319.3292968757,2011.949479833272,2097.0
42.57149887084961,-71.81922912597656,520,99.59677419354838,70.17543859649123,21753.649072265627,838776.255932617,1456617.118505858,678776.5621704102,982.6,6875893.856304934,2977.1953578616653,6094.0
41.53439331054688,-83.6243896484375,1276,97.93459552495696,74.7510251903925,1902084.43659668,3165013.526519774,4991084.839007573,4282178.813677978,960.5,21219600.066778563,17566.72993625768,18730.0
40.2154426574707,-74.73626708984375,584,94.77124183006536,57.53694581280788,55590.05623779297,678009.4820983884,960524.6754211427,1256602.7936157223,995.35,4115613.702484126,2615.3104825714818,3577.25
40.03743743896485,-75.15431213378906,128,88.80952380952381,17.158176943699733,28240.866503906247,410145.01173095696,252343.5120788573,132579.5791442871,1003.85,4878494.432928464,3100.091153332343,4117.5
35.65290451049805,-97.5182876586914,1801,99.94496422674739,99.17400881057267,486381.01793823246,6170633.508264164,14368092.660046391,10813771.94089966,1160.25,33574895.962573215,22712.557089228623,24493.0
30.56985664367676,-88.2205581665039,1871,96.875,70.18004501125282,2709278.3884521467,6025120.909136965,7943322.807812512,7246238.567022705,1113.5,37268168.419610575,22159.13412524929,28543.0
41.88305282592773,-84.0383529663086,952,98.35164835164836,75.97765363128492,1674385.8325073242,2217000.2638183604,3931542.6970642074,2675163.162506103,953.7,35968051.91362912,28329.56074944738,31194.25
25.75383186340332,-80.37654876708984,44,31.944444444444443,95.65217391304348,1860.6327758789064,32547.296667480467,95639.0660888672,44090.786932373056,1176.4,12115622.507269287,6476.048846590068,8714.25
35.8514289855957,-84.07196044921875,843,99.61315280464217,81.84466019417475,667517.0764953615,2053173.5960266115,5377394.98164673,3652301.234851072,1037.85,15828630.81267702,12087.013928834434,12934.25
43.02436065673828,-76.12122344970702,420,98.71977240398292,60.518731988472624,36464.55787963866,635614.1062866211,1144032.639367676,1014051.0113464356,927.35,4286131.242602537,1566.232571514289,4072.0
41.590496063232415,-90.63802337646483,1403,95.6808943089431,74.50876261285183,1075980.0958374026,2940914.311657713,5601180.778100594,4937874.309313972,1017.45,21280481.299450625,10782.548248726594,17958.5
32.50270462036133,-95.15261840820312,78,23.918575063613236,82.97872340425533,92657.37327270505,301568.1687927246,360260.24721679685,251100.41509399412,1095.65,1873388.6776306152,1267.299453092298,1441.0
40.818653106689446,-73.34297943115233,706,98.3751846381093,53.003003003003,98831.6754272461,1655739.354180908,3169047.100769046,1402329.128936767,1020.85,12186292.78185424,7427.078086575861,10545.25
35.84843826293945,-86.36225891113281,133,96.05263157894736,91.0958904109589,593819.0445312499,1569050.1228881842,1833620.2788024896,1754218.152813721,1031.05,25913372.307336427,19787.895474256467,20845.75
27.99474334716797,-97.13255310058592,2713,88.23977647955296,78.0944156591825,7193039.030365,7824533.685528566,10143056.915899664,8264349.630139162,1120.2825295539988,56141897.55399164,26970.92788783112,41319.25
34.04438400268555,-118.28272247314452,150,100.0,78.94736842105263,101170.90676269532,367875.13013916,532732.4360046387,268942.12603759766,1285.2858585858594,3166139.697662354,863.1879050577052,2119.0
32.35001754760742,-90.20384216308592,1122,98.97435897435898,72.66839378238342,2277685.228253176,2507146.034765628,5120016.025677488,3236254.9578369167,1080.35,20081519.86908567,12269.813014468446,15928.5
28.108137130737305,-81.96086883544923,892,99.26778242677824,93.9936775553214,4062113.624420162,4919635.10840454,6856734.88224487,6324451.007489014,1146.65,31770232.17722778,16981.84103406893,23447.0
41.6048240661621,-72.52044677734375,3,0.6451612903225806,100.0,0.0,15214.36416015625,0.0,11519.31455078125,982.6,55645.535546875,24.093977245441568,50.0
39.76011657714844,-86.149169921875,405,98.8215488215488,68.99488926746167,289093.210510254,595220.8309753417,1502868.627954102,1676866.8954528803,991.1,20156536.81477661,16686.668813790333,17324.75
35.92582321166992,-80.00939178466798,940,98.6784140969163,83.92857142857143,588074.8218322754,1690713.080957031,2026787.676055909,1950982.4240539551,1085.466999999999,172047463.9881045,100999.86089166367,131477.5
35.04104995727539,-85.25997161865233,744,100.0,83.5016835016835,929008.8172302244,4390610.890264889,2596834.9746826175,2877033.1270446763,1038.7,23229060.27877806,17738.10877681597,18890.0
36.07794189453125,-83.91161346435547,1922,99.628079962808,89.68735417638824,3945343.1914367694,5394025.9435424805,9474831.626812752,8422703.623254394,1037.85,35259761.31683349,26924.95840023112,29047.0
40.68840408325195,-73.47065734863281,1022,99.66261808367072,69.19431279620854,311458.136895752,1133518.1526489253,4189278.2901855498,1224448.2533935553,1024.25,11337281.76297608,6909.638431510224,9550.5
34.0323371887207,-118.47225189208984,492,99.83079526226734,83.38983050847457,1530089.540319824,1099181.5374999996,2490609.887194825,1549991.1397277827,1285.2508236729714,21222572.845074445,5785.93174761045,13893.25
35.54146194458008,-97.61141967773438,951,99.89594172736732,99.0625,855532.8339660638,3596834.464514163,6672452.453643798,5329219.895635983,1160.25,21412963.06115112,14485.321012403954,15660.75
38.29390335083008,-121.9696807861328,2732,99.734395750332,90.94540612516643,3713021.682635496,8650253.954846196,13425721.174810791,12606375.354528785,1229.95,71095049.20411992,19382.716002009904,47996.0
40.7310791015625,-73.88327026367188,739,99.76608187134502,86.63540445486518,95876.6180541992,112332.38635864254,407760.7509399415,135009.63078002929,1005.55,6967353.985070797,3954.304101319753,5930.25
33.732479095458984,-78.8439712524414,755,99.04761904761904,80.66239316239316,1183396.760369873,2925642.974877932,4652118.36544189,2429918.2588928216,1120.3,18741668.26493533,11002.23068540583,14399.0
29.511133193969727,-98.61798095703124,846,100.0,98.71645274212368,1788025.6003173834,4206964.832965086,5481574.032391359,4162957.9870605473,1100.75,20705713.083807364,10068.907678476957,15889.5
42.27499771118164,-83.49562072753906,916,100.0,92.52525252525251,293619.31036987307,2315743.1404968263,3134963.339868161,3227316.4440612816,956.25,19925082.96723631,15693.617483470372,17376.5
61.188018798828125,-149.76339721679688,573,99.51768488745981,30.8562197092084,7140.510498046875,145918.77871398925,3014167.8864349364,182568.424508667,819.4,4755217.356039429,1959.1749064312976,5577.25
33.66144180297852,-112.1777801513672,708,99.59514170040484,95.9349593495935,1842019.2270629883,3553160.371301271,5242880.879077146,6470358.391461183,1375.3,31410103.22211916,13526.22618628872,19274.0
42.09458160400391,-87.75929260253906,563,99.87163029525033,72.3650385604113,414741.72161560063,1142081.3004272457,2657368.7820983888,1390864.2437499994,977.5,13691020.650802609,11334.165656633388,11983.25
27.976465225219727,-82.791259765625,8,1.1940298507462686,100.0,0.0,18213.7634765625,0.0,16710.324316406248,1200.2,836095.4770202633,446.9101894143312,577.0
40.60696792602539,-74.00472259521484,258,99.37888198757763,80.625,118342.825592041,174282.95316772463,348289.2570678712,36332.53395385742,1003.85,3331538.822497557,1890.8064177213168,2838.5
47.39922332763672,-120.30339813232422,1811,95.95330739299611,73.43876723438768,916461.9574768067,5142341.124707036,6504907.98660278,5811088.381652834,1032.75,28869544.11619262,7676.652650041015,23961.0
38.969722747802734,-77.07952880859375,320,66.02209944751381,66.94560669456067,23553.20148315429,127403.2957946777,1525123.1339233397,421434.5689575196,1033.6,2542098.844610595,1615.4037372433822,2114.0
30.582183837890625,-96.31175994873048,1532,99.8112020138452,96.5952080706179,3604214.1383667006,9041579.218261711,12548281.820434574,8270427.84639283,1091.4,36612286.07619022,17804.05856620512,28372.25
43.083202362060554,-83.6751708984375,714,98.63874345549736,75.79617834394902,1565080.2860839842,1234679.7939758296,5338392.90233154,1521770.0549194328,941.8,14314077.102117913,11274.214066708057,12995.25
39.2099609375,-84.25614929199219,912,99.91258741258738,79.79002624671917,1003685.10425415,3300856.8394165044,6017828.687023927,4125631.8196044937,986.85,18467364.201727293,15288.280577641804,15983.25
41.12610626220703,-78.63480377197266,19,25.0,63.333333333333336,48125.2275756836,45573.80440673829,116322.46824951172,42519.824755859365,935.85,256874.52703857416,163.23364917948464,240.5
33.63713455200195,-96.63085174560547,1122,99.27060539752003,82.43938280675974,1763833.9423767093,4399125.40604858,5674594.591937261,5786461.658081053,1134.75,27835338.66343383,13535.94798048456,20936.0
34.09050750732422,-81.20054626464845,928,99.5260663507109,73.65079365079363,242431.3432250977,2350402.265692138,4201175.020092773,2325745.798449707,1092.30518975766,14737648.357226564,8651.684828397465,11513.5
41.43179321289063,-81.6233673095703,583,99.88276670574444,68.42723004694835,130546.7230041504,523176.06042480445,1458843.3320068358,852191.3871582027,932.45,3535366.0654968275,2926.766795931472,3256.75
41.87018585205078,-88.0497817993164,1132,99.03463940942646,64.90825688073393,429145.7933410645,3113395.9271240253,4342745.619604492,3737853.689196778,980.05,18334212.7776123,15178.050643962786,16432.25
33.852928161621094,-79.06603240966798,1097,99.4486560992419,76.02217602217601,1776468.7874023437,5973961.002056895,6301978.625103767,3925181.616125485,1120.3,39828131.33031002,23380.964942408944,30289.75
38.87980651855469,-104.80314636230467,735,98.8155668358714,62.92808219178082,93799.46489868163,2645373.642071533,2141930.157745361,2035188.4224731452,1302.2,18159275.4541443,11056.887744438618,12449.0
31.1278133392334,-97.67394256591797,794,100.0,96.35922330097088,718690.899212647,3440334.944372561,3250121.4885559096,3508814.2196533214,1143.25,11132606.006335435,5413.635436990116,8337.5
33.98891067504883,-81.13201904296875,1908,99.78768577494691,81.19148936170211,1823872.7762817384,6629723.745019533,9450015.25114136,7426783.981414781,1092.25,32589593.754364047,19131.606821790687,25492.75
41.79438400268555,-88.0224609375,752,98.62919808087732,52.258512856150105,195992.8321166992,1017010.9896301267,3094655.07202759,1404308.248205565,980.05,9596765.800146472,7944.720566935771,8481.75
41.10770034790039,-85.20076751708984,1732,99.36055090998524,85.74257425742574,2904236.0985168447,5034185.037060537,7593399.162817384,6806359.431158457,965.6,80901579.4330383,66974.6928709501,69372.0
