region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Heber,California,32.7531674,32.7017465,-115.4817424,-115.5511079,32.734186353034552,-115.5312874705883,1379.55,5,0.56022408963585435,83.333333333333329,95,129,139,20,0,88,383,22,95.75,33948.531213378905,57000.475390625,56440.429150390621,8106.59111328125,0,34467.3373046875,155496.02686767577,"[[5,2],[20,1],[25,2]]",66.961716604620179,0
Hebron,Indiana,41.4341817,41.267443,-87.1622928,-87.2986231,41.32362369550858,-87.203145576486108,975.8,1,0.26420079260237783,50,0,0,18,9,0,27,27,6.75,6.75,0,0,5506.7303955078123,2208.9165405273438,0,7715.6469360351557,7715.6469360351566,"[[5,1]]",6.3874288668165544,0
Hebron,Maryland,38.4434366,38.3687127,-75.6246958,-75.7317204,38.4074680844471,-75.683632981844852,1053.1499999999999,1032,94.736842105263165,64.419475655430716,3187,17897,8655,10535,13051,28,53325,7,13331.25,846678.6917175292,5861537.0783142159,2568495.6124572782,3139391.5210144036,4056677.6733337403,8991.402099609375,16472780.576837162,"[[0,299],[5,394],[10,174],[15,79],[20,28],[25,8],[30,11],[35,2],[40,1],[45,5],[50,2],[55,2],[60,2],[65,4],[70,2],[85,3],[90,1],[100,1],[120,1],[130,2],[150,2],[155,1],[165,1],[175,1],[270,1],[285,1],[325,1],[330,1],[445,1],[530,1]]",10467.803548641787,4
Hebron,Kentucky,39.1410004,39.0378483,-84.6198269,-84.8074671,39.071614523235375,-84.701238048665857,1001.3,1590,61.769672407970283,86.932750136686721,7870,19114,12836,15499,375590,28,430909,7,107727.25,2073458.2720275866,5965159.8936035186,3597082.9080383307,4540900.3237915039,114980989.91947021,8146.6610595703123,131157591.31693114,"[[0,456],[5,565],[10,186],[15,65],[20,29],[25,25],[30,20],[35,13],[40,12],[45,14],[50,12],[55,9],[60,2],[65,4],[70,2],[75,4],[80,3],[85,2],[90,1],[95,1],[100,2],[105,2],[125,1],[130,4],[135,1],[140,6],[145,2],[150,5],[155,2],[160,2],[165,2],[170,1],[175,1],[180,1],[185,3],[195,2],[200,2],[205,3],[220,1],[230,1],[235,1],[240,2],[245,1],[250,1],[255,1],[270,1],[275,2],[280,1],[285,1],[290,1],[295,1],[300,1],[305,3],[310,2],[320,1],[330,1],[335,1],[345,2],[350,1],[360,1],[365,2],[370,1],[375,1],[400,1],[415,1],[420,1],[435,1],[445,1],[450,1],[470,1],[475,1],[490,2],[495,1],[500,1],[505,1],[510,2],[520,1],[535,1],[540,1],[550,2],[560,1],[585,1],[605,1],[685,1],[700,1],[755,1],[780,2],[785,1],[795,2],[840,1],[850,1],[855,1],[870,2],[915,2],[920,1],[930,1],[945,1],[950,1],[985,1],[990,1],[995,14],[1000,33]]",108579.33130237224,5
Hebron,Illinois,42.4946263,42.4146015,-88.356906,-88.4906723,42.462842718869311,-88.426893284581425,974.09678165755133,918,93.245227606461086,72.28346456692914,3288,14939,9072,12276,32853,38,72428,9.5,18107,823115.97722778306,4558013.4778625509,2477084.6340698232,3350930.3080810541,9538655.6823364273,10477.854541015624,20747800.07957764,"[[0,216],[5,265],[10,152],[15,97],[20,56],[25,39],[30,17],[35,20],[40,8],[45,8],[50,3],[55,4],[60,3],[65,1],[70,2],[75,3],[80,3],[85,1],[95,1],[100,2],[105,2],[125,2],[130,2],[180,1],[255,1],[275,1],[355,1],[385,1],[455,1],[545,1],[580,1],[670,1],[705,1],[965,1]]",17176.148448717588,0
Hebron Estates,Kentucky,38.0544097,38.045375,-85.6584383,-85.6786816,38.0505022473161,-85.6670932165009,1008.1,463,99.6023856858847,92.415169660678643,3940,9710,5266,5931,8548,40,33395,10,8348.75,1037736.0587036134,3086463.9038391118,1468913.7132324206,1709780.3707092281,2608078.6147888182,11972.075994873047,9910972.6612731926,"[[0,53],[5,169],[10,125],[15,65],[20,17],[25,7],[30,7],[35,3],[40,2],[50,2],[55,3],[60,2],[70,1],[75,1],[105,1],[115,1],[225,1],[610,1],[725,1],[995,1]]",7568.1886843405546,0
Hedwig Village,Texas,29.7837495,29.7734167,-95.5025366,-95.5314842,29.778978550392651,-95.520289577879765,1070.1499999999999,609,100,79.712041884816756,3776,12233,5654,8930,70834,58,101427,14.5,25356.75,1052545.337994385,3939046.186718748,1659647.1597656261,2659223.552447509,23341518.11608886,17778.980175781249,32651980.353015155,"[[0,74],[5,129],[10,102],[15,69],[20,55],[25,28],[30,27],[35,20],[40,10],[45,12],[50,9],[55,3],[60,3],[65,2],[70,2],[75,2],[80,3],[85,6],[90,3],[100,4],[105,1],[110,2],[115,1],[120,1],[125,2],[135,1],[140,2],[145,1],[155,1],[160,2],[165,2],[170,1],[175,2],[180,2],[250,1],[255,1],[275,1],[280,1],[285,1],[290,1],[300,1],[310,1],[330,1],[370,1],[375,1],[380,2],[385,1],[395,1],[400,1],[405,1],[420,1],[495,1],[500,1],[520,1],[655,1],[970,1],[995,2]]",15878.215561243467,1
Heeia,Hawaii,21.4314902,21.4091544,-157.7929643,-157.8262053,21.422212253568848,-157.81027541095887,1272.45,1186,90.122566690699358,94.88,2200,11964,5561,15971,35139,48,70835,12,17708.75,711191.16867065453,4066914.6774902367,1813837.8597290048,5409148.721240242,11890161.351580817,16111.34658203125,23891253.77871092,"[[0,123],[5,336],[10,319],[15,224],[20,105],[25,32],[30,13],[35,10],[40,5],[45,2],[50,1],[70,3],[80,1],[85,1],[90,1],[95,1],[100,1],[110,1],[115,2],[145,1],[160,1],[165,1],[220,1],[995,1]]",15932.167149213958,304
Heidelberg,Pennsylvania,40.3943597,40.3877034,-80.0864677,-80.098296,40.391432118996939,-80.091534190881447,948.6,476,99.848024316109417,72.450532724505322,1489,4192,2496,2660,4414,17,15251,4.25,3812.75,377491.36918945308,1272960.4706542972,672373.84274902311,718092.71233520494,1257485.2760253903,4835.0911499023432,4298403.670953366,"[[0,270],[5,147],[10,32],[15,7],[20,4],[25,5],[30,1],[35,1],[45,1],[55,1],[60,1],[100,1],[105,1],[130,1],[140,1],[150,1],[365,1]]",3558.4504989268603,1
Heiskell,Tennessee,36.1574638,36.0461757,-83.9922406,-84.1005229,36.101683925721169,-84.050742151762861,1029.0256578947376,1873,95.913461538461533,78.237259816207185,13805,26016,19078,18879,18289,41,96067,10.25,24016.75,3801073.2459289622,8160234.1716796914,5599600.18068848,5609898.403936767,5614785.5963928262,11987.667559814452,28785591.598626658,"[[0,366],[5,543],[10,432],[15,246],[20,137],[25,59],[30,32],[35,13],[40,11],[45,4],[50,5],[55,8],[60,1],[65,4],[70,2],[85,2],[95,1],[100,1],[115,1],[120,1],[140,1],[145,1],[215,1],[390,1]]",21981.171379882406,2
Helena,Mississippi,30.4960224,30.472937,-88.4734825,-88.5167748,30.485418205397735,-88.4995523957385,1138.1499999999999,275,98.579545454545453,79.2507204610951,1681,3314,3334,3733,1476,41,13538,10.25,3384.5,500617.83229370118,1147534.9094543462,1071982.5455261224,1177300.3633300785,494043.6100158692,12942.913580322265,4391479.2606201144,"[[0,45],[5,87],[10,72],[15,36],[20,19],[25,4],[30,7],[35,1],[65,2],[70,1],[120,1]]",2611.1124337713995,0
Helena,Alabama,33.3277474,33.2052118,-86.8164444,-87.0257643,33.281736832101842,-86.860392355402141,1076.95,4519,86.324122943185344,81.262362884373317,7746,65462,41983,42126,57299,28,214616,7,53654,2188526.6753662103,21754695.654791269,12957353.102972414,12769170.160607934,18775823.152947988,8768.5734375,68445568.746685848,"[[0,1286],[5,1978],[10,784],[15,203],[20,76],[25,51],[30,24],[35,21],[40,9],[45,7],[50,7],[55,11],[60,4],[65,3],[70,2],[75,4],[85,3],[90,2],[95,2],[100,1],[105,2],[110,2],[115,2],[120,3],[125,2],[135,1],[145,1],[150,1],[160,1],[165,1],[170,1],[180,1],[190,1],[210,1],[235,1],[255,1],[260,1],[265,1],[275,1],[305,1],[390,1],[420,1],[430,1],[450,1],[580,1],[595,1],[615,1],[670,1],[710,1],[730,1],[785,1],[875,1],[890,1],[995,1],[1000,1]]",40696.782333383759,0
Helendale,California,34.8114741,34.7218661,-117.2981506,-117.3618541,34.741991203776223,-117.34611926200466,1447.55,2036,97.76223776223776,97.091082498807822,7007,42455,34519,34527,14967,59,133475,14.75,33368.75,2584090.2676757812,19851279.841259755,14430527.830096452,14093305.58921509,6372077.0460021952,25723.253454589842,57331280.574249238,"[[0,121],[5,341],[10,571],[15,493],[20,241],[25,142],[30,62],[35,24],[40,11],[45,5],[50,6],[55,5],[60,4],[75,1],[80,1],[85,1],[90,1],[95,1],[100,1],[120,1],[130,1],[230,1],[240,1]]",15630.2856787083,10
Helenville,Wisconsin,43.0758932,42.9314229,-88.5765178,-88.7296504,43.00883508784748,-88.672351877442267,979.19999999999993,4,0.31771247021445592,100,0,4,60,83,0,24,147,6,36.75,0,1235.8043334960937,16803.551635742188,23078.078979492188,0,6257.3409912109373,41117.434948730472,"[[0,1],[5,1],[10,1],[15,1]]",34.039231330604807,0
Hellertown,Pennsylvania,40.6389918,40.5390482,-75.2445562,-75.3521264,40.581174827652042,-75.317777594587369,978.38155758936227,2481,66.305845306042116,73.6420302760463,4397,29864,22623,24130,35731,25,116745,6.25,29186.25,1108833.6621765138,9164275.4168029763,6206417.8150451779,6588166.7995788557,10477522.911004631,7012.466796875,33545216.604608126,"[[0,928],[5,813],[10,374],[15,151],[20,59],[25,36],[30,22],[35,12],[40,12],[45,15],[50,11],[55,8],[60,5],[65,3],[70,4],[75,2],[80,2],[85,1],[90,3],[95,2],[100,2],[110,1],[115,1],[120,1],[140,1],[150,1],[160,1],[170,1],[225,1],[230,1],[250,1],[340,1],[495,1],[500,1],[740,1],[995,2]]",21316.664528842761,4
Helotes,Texas,29.6635166,29.5409488,-98.6524528,-98.8927644,29.577364891140974,-98.694180983722731,1100.7411619079048,3842,79.419781931464172,94.189752390291744,23179,75606,52182,64666,69581,50,285214,12.5,71303.5,6717191.7675415017,26079485.919531129,15932135.346710207,20761887.703784164,23390195.571502708,16284.890600585937,92880896.3090699,"[[0,316],[5,1035],[10,1012],[15,671],[20,383],[25,139],[30,86],[35,40],[40,23],[45,12],[50,11],[55,13],[60,10],[65,8],[70,3],[75,5],[80,4],[85,5],[90,5],[95,1],[100,1],[105,2],[110,4],[115,3],[120,4],[125,5],[130,3],[135,1],[145,2],[155,3],[160,2],[165,2],[170,2],[180,2],[195,2],[210,1],[220,1],[260,1],[265,1],[300,1],[320,1],[325,1],[335,1],[340,1],[350,1],[385,1],[390,1],[400,1],[440,1],[475,1],[540,1],[690,1],[700,1],[725,1],[940,1],[955,1],[995,1]]",45166.721196459737,55
Hemby Bridge,North Carolina,35.1314166,35.0883857,-80.5958501,-80.6475839,35.105574650394722,-80.627256002763318,1100.75,479,98.28947368421052,64.12315930388219,1425,6031,4326,4925,4154,29,20861,7.25,5215.25,403772.50383300782,1987709.8217102054,1321178.2416687014,1538324.5266723637,1339407.428930664,9217.1360351562489,6590392.5228149416,"[[0,127],[5,191],[10,94],[15,29],[20,13],[25,6],[30,6],[35,2],[40,2],[45,1],[50,1],[55,1],[65,1],[80,1],[85,1],[115,1],[190,1],[320,1]]",3868.8668382336245,1
Hemet,California,33.7933289,33.4753058,-116.7338758,-117.3616131,33.740284790890271,-116.98571522339253,1371.8999999999999,27501,97.950068331055633,93.585380793575169,77622,396942,266152,339050,628547,44,1708313,11,427078.25,27336213.493292175,170020555.30180681,101813273.46685183,129138884.24877907,250470114.41096181,17588.2697265625,678779040.92169523,"[[0,3213],[5,8498],[10,7411],[15,4138],[20,1895],[25,891],[30,371],[35,205],[40,129],[45,73],[50,76],[55,46],[60,50],[65,44],[70,38],[75,36],[80,29],[85,23],[90,19],[95,20],[100,22],[105,22],[110,14],[115,21],[120,5],[125,8],[130,9],[135,10],[140,8],[145,9],[150,13],[155,7],[160,5],[165,6],[170,9],[175,2],[180,8],[185,5],[190,8],[195,4],[200,4],[205,1],[210,1],[215,4],[220,3],[225,7],[230,3],[240,2],[245,4],[250,5],[255,1],[260,2],[265,2],[270,3],[275,2],[285,1],[290,1],[295,2],[315,1],[320,1],[330,1],[335,1],[340,1],[345,1],[350,1],[355,2],[360,1],[375,1],[385,4],[415,1],[420,1],[425,1],[430,1],[440,1],[455,1],[475,1],[480,1],[500,2],[505,1],[515,2],[520,1],[565,1],[605,2],[615,1],[630,1],[640,1],[645,1],[735,1],[760,1],[810,1],[815,1],[885,1],[915,1],[990,2],[995,8],[1000,1]]",185056.2243867096,683
Hempstead,New York,40.7217766,40.6848317,-73.5990344,-73.6430201,40.703928250344966,-73.617378270636848,1024.25,5721,98.224182784752855,65.879778903731,3014,47048,27592,39722,188370,19,305746,4.75,76436.5,800464.73915405269,14704375.083050538,7584051.838989241,11212892.526611323,55838688.728417955,5443.3871337890623,90140472.916222945,"[[0,3015],[5,1748],[10,328],[15,108],[20,69],[25,58],[30,33],[35,33],[40,26],[45,20],[50,29],[55,19],[60,23],[65,17],[70,19],[75,16],[80,7],[85,10],[90,8],[95,10],[100,5],[105,9],[110,5],[115,4],[120,5],[125,8],[130,2],[135,9],[140,7],[145,2],[150,1],[155,3],[165,4],[170,1],[175,4],[180,1],[185,4],[190,1],[195,1],[200,1],[210,2],[215,2],[225,1],[230,1],[235,2],[240,3],[245,2],[250,1],[260,2],[270,2],[275,2],[280,1],[290,1],[295,1],[305,1],[335,1],[340,1],[345,1],[360,2],[370,2],[375,1],[390,1],[415,1],[420,1],[450,1],[535,1],[550,1],[570,1],[590,1],[780,1],[810,1],[820,1],[890,1],[990,2],[995,2]]",54937.16121005574,10
Henderson,Texas,32.3588726,31.933714,-94.6311735,-94.9760856,32.15529343404603,-94.799104887517785,1083.75,4,0.10181225819588678,80,33,15,41,43,702,84,834,21,208.5,9371.5893981933586,4501.739038085937,11820.613818359374,14827.1974609375,234122.1240234375,26647.811279296875,274643.2637390137,"[[10,1],[20,1],[70,1],[100,1]]",185.78913286277665,0
Henderson,Nevada,36.1198875,35.922153,-114.9080684,-115.1780776,36.016310571460089,-115.04548353671069,1390.6,71957,83.554231125072619,92.648100222745825,52285,1136198,771961,959192,913771,36,3833407,9,958351.75,18635751.795410145,498643842.56168008,303444899.69090247,363165057.21514183,365215532.40897155,14675.527661132812,1549105083.6721084,"[[0,13173],[5,27559],[10,16606],[15,7559],[20,2914],[25,1381],[30,736],[35,414],[40,261],[45,205],[50,145],[55,93],[60,69],[65,69],[70,57],[75,53],[80,29],[85,44],[90,27],[95,22],[100,18],[105,20],[110,16],[115,18],[120,22],[125,23],[130,18],[135,12],[140,11],[145,11],[150,12],[155,13],[160,14],[165,6],[170,4],[175,5],[180,6],[185,8],[190,10],[195,11],[200,9],[205,5],[210,6],[215,8],[220,4],[225,11],[230,3],[235,3],[240,3],[245,5],[250,5],[255,4],[260,5],[265,4],[270,8],[275,5],[280,5],[285,3],[290,1],[295,1],[300,5],[305,2],[310,3],[315,4],[320,1],[325,2],[330,3],[335,2],[340,3],[345,1],[350,4],[355,1],[360,1],[365,2],[370,3],[375,2],[385,5],[390,3],[400,2],[405,5],[410,1],[415,2],[420,1],[425,4],[440,2],[445,2],[450,1],[455,1],[460,1],[470,3],[475,3],[480,2],[485,1],[490,1],[495,2],[515,1],[520,1],[525,2],[530,1],[535,1],[540,1],[545,1],[550,3],[555,1],[560,1],[565,1],[585,2],[600,1],[610,1],[615,2],[625,2],[635,1],[640,1],[645,1],[655,1],[660,1],[675,2],[680,1],[690,1],[695,1],[700,2],[705,3],[710,2],[725,1],[790,1],[795,1],[810,1],[835,1],[865,1],[900,1],[910,1],[920,1],[930,1],[960,1],[990,4],[995,37],[1000,13]]",667095.73031020537,3551
Henderson,Colorado,39.9261425,39.8294647,-104.8281108,-104.9337292,39.892919930341868,-104.87505729444437,1250.35,747,97.970085470085465,81.461286804798249,3174,13065,6487,8390,115284,43,146400,10.75,36600,1044338.2138366699,5113912.3763488717,2308220.8443847648,2830388.776586914,41640998.059124738,14809.893237304686,52937858.270281985,"[[0,182],[5,178],[10,108],[15,60],[20,30],[25,27],[30,22],[35,6],[40,8],[45,3],[50,5],[55,6],[60,5],[65,4],[70,4],[75,5],[80,5],[85,5],[90,4],[95,5],[100,3],[105,1],[110,1],[115,2],[120,3],[125,3],[130,4],[135,1],[140,4],[145,1],[160,2],[165,1],[175,3],[180,2],[185,1],[190,1],[200,1],[210,2],[220,2],[250,1],[255,1],[260,1],[265,1],[275,1],[285,1],[290,2],[315,2],[320,1],[325,1],[370,1],[375,1],[395,1],[425,1],[430,2],[435,1],[440,1],[445,1],[490,1],[500,1],[530,1],[555,1],[590,1],[615,1],[870,1],[880,1],[930,1],[995,5],[1000,2]]",32233.001685754309,2
Henderson,Kentucky,37.9592695,37.7345204,-87.4621868,-87.6568029,37.840519900192959,-87.578582605632548,1013.1999999999999,3,0.036183813773971778,100,92,176,105,76,8,181,457,45.25,114.25,25922.056646728513,57678.986230468749,32130.3751953125,20381.671875,2536.955322265625,52512.047070312496,138650.04526977538,"[[5,1],[45,1],[60,1]]",105.87555223456948,0
Hendersonville,Tennessee,36.4447608,36.248874,-86.521641,-86.6839082,36.316192702564514,-86.605296097116465,1025.95,19856,89.401607621315861,94.4579230293516,113846,340014,293280,284291,398956,47,1430387,11.75,357596.75,30521655.934027068,109917593.33095081,86490133.936254784,82009827.2530517,125224039.64908424,13982.280859375,434163250.10337055,"[[0,2027],[5,5604],[10,5472],[15,3469],[20,1515],[25,556],[30,261],[35,117],[40,90],[45,75],[50,74],[55,70],[60,38],[65,39],[70,39],[75,33],[80,24],[85,25],[90,21],[95,7],[100,17],[105,13],[110,14],[115,15],[120,11],[125,15],[130,11],[135,3],[140,5],[145,5],[150,13],[155,9],[160,5],[165,7],[170,9],[175,5],[180,2],[185,7],[190,6],[195,2],[205,3],[210,4],[215,5],[220,2],[225,2],[230,3],[235,2],[240,5],[245,2],[250,2],[255,2],[260,6],[275,1],[280,1],[290,2],[295,1],[300,1],[305,1],[310,1],[315,1],[320,2],[330,1],[335,2],[345,2],[350,1],[360,2],[365,1],[370,2],[395,1],[400,2],[415,1],[420,1],[430,1],[435,1],[440,3],[460,1],[475,1],[480,2],[505,2],[515,2],[520,1],[540,1],[545,1],[555,1],[560,1],[570,1],[575,1],[580,1],[615,1],[640,1],[660,1],[680,1],[690,1],[700,1],[715,1],[725,2],[785,1],[815,1],[855,1],[870,1],[875,1],[915,1],[920,1],[930,2],[935,2],[945,1],[990,1],[995,15],[1000,3]]",331534.50310968008,34
Hendron,Kentucky,37.0608386,37.0101003,-88.6129569,-88.6707387,37.042437395021445,-88.641126214763887,1046.35,764,77.33905579399142,84.794672586015537,6590,15175,11933,12317,6625,42,52640,10.5,13160,1791882.8254028328,4985271.9604431177,3628797.109765627,3607299.9405151373,2086746.4268249506,12703.884594726562,16099998.262951657,"[[0,145],[5,214],[10,163],[15,91],[20,49],[25,22],[30,11],[35,9],[40,6],[45,11],[50,4],[55,5],[60,7],[65,7],[70,2],[75,1],[80,2],[85,1],[90,1],[95,1],[100,2],[110,3],[115,1],[120,1],[125,1],[140,1],[315,1],[490,1],[505,1]]",12294.234767460306,0
Henrico,Virginia,37.6789341,37.3555807,-77.2120989,-77.7131381,37.565250374407618,-77.502085660539336,1059.5697593852385,8001,93.301468077842273,58.555327868852459,20355,119828,93226,90598,478937,25,802944,6.25,200736,5643269.1699584955,38446468.387609892,27575808.354040515,26701932.203607187,151088653.09545285,7653.7189575195307,249456131.21066856,"[[0,2996],[5,2572],[10,859],[15,372],[20,187],[25,132],[30,101],[35,81],[40,61],[45,50],[50,51],[55,46],[60,41],[65,23],[70,23],[75,22],[80,15],[85,17],[90,13],[95,10],[100,15],[105,11],[110,14],[115,9],[120,11],[125,8],[130,9],[135,6],[140,9],[145,3],[150,9],[155,4],[160,3],[165,2],[170,4],[175,4],[180,7],[185,2],[190,4],[195,6],[200,4],[205,5],[210,3],[215,3],[220,2],[225,1],[230,6],[235,3],[240,2],[245,7],[250,4],[255,4],[260,4],[265,2],[270,1],[275,2],[280,3],[285,2],[290,2],[295,1],[300,4],[305,1],[310,1],[325,3],[330,2],[340,3],[345,1],[350,2],[365,1],[370,3],[375,1],[385,1],[395,2],[400,1],[410,1],[415,3],[420,1],[430,1],[435,1],[445,1],[465,2],[470,1],[490,2],[495,3],[505,1],[510,1],[515,1],[520,1],[530,1],[545,1],[550,1],[555,1],[560,1],[565,1],[570,1],[580,1],[585,2],[595,3],[605,1],[610,1],[615,1],[625,2],[630,3],[645,1],[655,1],[660,1],[665,1],[675,1],[680,1],[685,1],[690,1],[720,1],[730,4],[770,1],[775,1],[785,1],[795,2],[805,1],[815,1],[840,1],[865,1],[885,1],[925,1],[960,2],[995,19],[1000,16]]",146442.34774999198,14
Henrietta,New York,43.0682631,43.0180821,-77.5561876,-77.654552,43.048823537047113,-77.611242633635385,947.75,2436,84.178743961352652,87.374461979913917,12667,40142,26726,26437,73992,34,179964,8.5,44991,3087170.8322998071,11714610.762969997,7288327.6878967369,6907891.9982910119,21265922.514703371,9108.028076171875,50263923.796160795,"[[0,478],[5,1071],[10,540],[15,149],[20,46],[25,17],[30,11],[35,6],[40,6],[45,9],[50,6],[55,4],[60,6],[65,5],[70,6],[75,10],[80,7],[85,2],[90,2],[95,1],[105,2],[110,3],[115,3],[130,1],[135,1],[140,1],[145,2],[155,1],[160,1],[170,1],[175,2],[180,3],[185,1],[190,1],[210,1],[225,1],[235,2],[245,2],[290,1],[325,1],[335,1],[380,2],[385,1],[390,1],[405,1],[420,1],[450,1],[460,1],[570,1],[575,1],[585,1],[670,1],[685,2],[780,1],[785,1],[870,1],[920,1],[995,4]]",18367.378450562173,8
Hephzibah,Georgia,33.3398964,33.2549571,-82.0545682,-82.1919043,33.304419972324226,-82.102866185180616,1110.2087209302322,31,2.6599113362887903,73.80952380952381,188,345,236,270,3183,47,4222,11.75,1055.5,54600.690789794913,114225.12977294922,76387.527008056641,83183.272338867173,1066586.7381591795,13654.90634765625,1394983.3580688473,"[[0,8],[5,6],[10,8],[15,2],[20,3],[30,2],[110,1],[605,1]]",829.43768488693638,0
Herald Harbor,Maryland,39.0628042,39.0414828,-76.5574704,-76.5967483,39.052930743266735,-76.574849497567556,1032.75,105,47.871416159860992,19.056261343012704,33,1285,646,613,92,20,2669,5,667.25,8722.81880493164,386523.94835205079,178160.93197021485,173770.72139892579,25459.416650390624,5767.8341674804688,772637.83717651351,"[[0,49],[5,38],[10,14],[15,2],[20,1],[25,1]]",490.98092796693538,1
Hercules,California,38.0331221,37.9889889,-122.2136674,-122.2937871,38.008406646700912,-122.2641918399313,1237.6,6091,99.797696856520389,94.9789490098238,26117,84329,73122,96975,55398,40,335941,10,83985.25,8273664.4935546853,32386102.70825813,25215967.232427988,34108415.759637468,20256616.041387942,14292.5142578125,120240766.23526582,"[[0,976],[5,2037],[10,1508],[15,817],[20,451],[25,142],[30,48],[35,18],[40,13],[45,13],[50,3],[55,4],[60,3],[65,1],[70,2],[75,1],[80,1],[90,1],[95,1],[110,4],[115,3],[120,1],[125,3],[130,2],[135,3],[140,1],[150,1],[160,1],[170,1],[175,2],[180,1],[185,2],[190,1],[210,2],[220,2],[225,1],[235,1],[240,1],[245,1],[275,1],[305,1],[310,1],[345,1],[380,1],[390,1],[410,1],[470,1],[590,1],[605,1],[610,1],[615,1],[675,1],[715,1],[995,3]]",32781.363117295041,188
Heritage Creek,Kentucky,38.1318321,38.0897884,-85.6076169,-85.738714,38.096508670639047,-85.6252148974093,1008.1,543,99.827288428324692,93.9446366782007,1864,7540,4694,5849,42883,33,62830,8.25,15707.5,495677.32723999023,2450227.3962585465,1316125.1539489755,1737825.5341552738,13300570.501660155,10100.673266601561,19300425.913262937,"[[0,95],[5,235],[10,135],[15,33],[20,17],[25,5],[30,1],[35,2],[45,2],[55,1],[60,1],[70,1],[80,1],[85,1],[195,1],[280,1],[330,1],[635,1],[995,2],[1000,7]]",14738.136204377884,1
Heritage Hills,New York,41.345992,41.3280769,-73.6810748,-73.7205247,41.338072676623362,-73.7002417746253,991.94999999999993,744,98.7012987012987,75.303643724696357,93,11939,6927,5900,13906,39,38765,9.75,9691.25,22964.97336425781,3487823.9885559077,1857341.2461303717,1599478.5582946774,3806300.1583374012,10836.898193359375,10773908.924682621,"[[0,139],[5,233],[10,154],[15,85],[20,45],[25,39],[30,16],[35,15],[40,7],[45,5],[50,2],[75,1],[80,1],[125,2]]",3936.9879560944723,0
Hermantown,Minnesota,46.8507556,46.7642716,-92.1748942,-92.2862773,46.803002727381561,-92.207342390074629,987.49776207302625,2366,94.2643391521197,62.592592592592595,1302,43013,22578,27302,95161,28,189356,7,47339,323362.01782226557,13008164.294854742,6098219.2177490238,7358103.50370484,27025943.837145992,8023.3405029296873,53813792.871276848,"[[0,738],[5,775],[10,341],[15,172],[20,83],[25,32],[30,25],[35,25],[40,27],[45,16],[50,7],[55,7],[60,9],[65,6],[70,1],[75,11],[80,3],[85,3],[90,4],[95,1],[100,6],[105,3],[110,4],[115,1],[120,3],[125,1],[130,5],[135,5],[140,3],[145,1],[150,2],[155,4],[175,1],[180,3],[185,1],[195,1],[205,1],[215,2],[220,1],[225,1],[235,1],[255,1],[265,1],[270,1],[280,1],[285,1],[295,1],[300,2],[325,1],[330,1],[390,1],[395,1],[415,1],[420,2],[455,1],[460,2],[465,1],[495,1],[590,1],[600,1],[635,1],[685,1],[730,1],[750,1],[855,1],[995,2],[1000,1]]",27266.761964472142,0
Hermiston,Oregon,45.9145505,45.7769977,-119.2396649,-119.3742126,45.843689726130691,-119.29640947450876,1084.6,5967,92.9078853895335,76.041799413788709,21661,94361,53339,70103,190028,37,429492,9.25,107373,6313449.0420349156,32495473.259344425,16303433.697039796,21173638.980187982,60800715.619537324,12138.254626464843,137086710.59814477,"[[0,1252],[5,1861],[10,1362],[15,648],[20,263],[25,138],[30,59],[35,58],[40,40],[45,30],[50,16],[55,15],[60,11],[65,20],[70,20],[75,15],[80,11],[85,4],[90,7],[95,7],[100,6],[105,6],[110,7],[115,8],[120,2],[125,8],[130,3],[135,4],[140,3],[145,4],[150,7],[155,4],[160,2],[165,3],[170,3],[175,1],[180,5],[185,2],[190,4],[205,1],[220,1],[230,1],[235,2],[240,1],[250,1],[260,1],[265,1],[275,1],[290,1],[295,2],[305,3],[315,1],[320,1],[340,1],[350,1],[355,1],[365,1],[385,1],[390,1],[395,1],[440,1],[460,1],[465,2],[470,1],[480,1],[535,1],[600,1],[605,2],[630,1],[820,1],[875,1],[960,1],[990,1],[995,6],[1000,2]]",36452.5001144162,5
